Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
85,3983,10,Cobrar cheque (Cta del Bco),307.504455932243,Muy Bueno,2389.16
85,3983,10,Cobrar cheque (Cta del Bco),136.039866816578,Regular,1546.02
85,3983,10,Cobrar cheque (Cta del Bco),112.183192428621,Muy Bueno,1301.82
85,3983,10,Cobrar cheque (Cta del Bco),115.693311881647,Bueno,1349.44
85,3983,10,Cobrar cheque (Cta del Bco),265.214610523674,Regular,2754.2
85,3983,10,Cobrar cheque (Cta del Bco),520.486927869686,Regular,3292.24
85,3983,10,Cobrar cheque (Cta del Bco),115.997887919048,Muy Bueno,2409.1
85,3983,10,Cobrar cheque (Cta del Bco),69.6252608340495,Muy Bueno,1039.86
85,3983,10,Cobrar cheque (Cta del Bco),331.289539211313,Muy Bueno,3423.94
85,3983,10,Cobrar cheque (Cta del Bco),281.21005565964,Muy Bueno,1241.26
85,3983,10,Cobrar cheque (Cta del Bco),102.870026860019,Bueno,1939.48
85,3983,10,Cobrar cheque (Cta del Bco),429.395046721585,Regular,2150.17
85,3983,10,Cobrar cheque (Cta del Bco),374.545511927867,Muy Bueno,2064.31
85,3983,10,Cobrar cheque (Cta del Bco),71.5331641428647,Muy Bueno,1873.33
85,3983,10,Cobrar cheque (Cta del Bco),326.033335761396,Muy Bueno,2135.32
85,3983,10,Cobrar cheque (Cta del Bco),299.670566092787,Muy Bueno,986.6
85,3983,10,Cobrar cheque (Cta del Bco),251.222654242348,Bueno,2733.79
85,3983,10,Cobrar cheque (Cta del Bco),71.1181641020199,Regular,1058.33
85,3983,10,Cobrar cheque (Cta del Bco),247.97623987965,Muy Bueno,2312.71
85,3983,10,Cobrar cheque (Cta del Bco),304.284736248505,Muy Bueno,3074.33
85,3983,10,Cobrar cheque (Cta del Bco),232.86186148863,Muy Bueno,3335.03
85,3983,10,Cobrar cheque (Cta del Bco),266.024691091141,Muy Bueno,2264.04
85,3983,10,Cobrar cheque (Cta del Bco),174.719519827532,Muy Bueno,2953.85
85,3983,10,Cobrar cheque (Cta del Bco),188.918037612307,Regular,1826.09
85,3983,10,Cobrar cheque (Cta del Bco),162.443407132734,Bueno,2006.75
85,3983,10,Cobrar cheque (Cta del Bco),148.085943925736,Bueno,2018.34
85,3983,10,Cobrar cheque (Cta del Bco),172.126457782359,Regular,2320.09
85,3983,10,Cobrar cheque (Cta del Bco),81.9959423046773,Bueno,1894.81
85,3983,10,Cobrar cheque (Cta del Bco),195.336730380465,Regular,1805.54
85,3983,10,Cobrar cheque (Cta del Bco),448.436880288902,Muy Bueno,2995.18
85,3983,10,Cobrar cheque (Cta del Bco),115.499271351503,Bueno,2146.62
85,3983,10,Cobrar cheque (Cta del Bco),233.372981328912,Bueno,418.68
85,3983,10,Cobrar cheque (Cta del Bco),335.759373043958,Bueno,2158.34
85,3983,10,Cobrar cheque (Cta del Bco),513.288004511617,Bueno,4673.79
85,3983,10,Cobrar cheque (Cta del Bco),148.148252685967,Bueno,1870.85
85,3983,10,Cobrar cheque (Cta del Bco),237.850205027506,Muy Bueno,2047.81
85,3983,10,Cobrar cheque (Cta del Bco),80.112504379586,Muy Bueno,1184.6
85,3983,10,Cobrar cheque (Cta del Bco),212.936296966837,Regular,2195.52
85,3983,10,Cobrar cheque (Cta del Bco),133.310895610397,Muy Bueno,2171.42
85,3983,10,Cobrar cheque (Cta del Bco),295.15606046017,Regular,2637.02
85,3983,10,Cobrar cheque (Cta del Bco),177.884041891138,Bueno,2039.31
85,3983,10,Cobrar cheque (Cta del Bco),391.120281721384,Regular,2147.69
85,3983,10,Cobrar cheque (Cta del Bco),65.7753391678939,Muy Bueno,653.36
85,3983,10,Cobrar cheque (Cta del Bco),146.001351674434,Muy Bueno,1702.29
85,3983,10,Cobrar cheque (Cta del Bco),325.045864841227,Regular,850.86
85,3983,10,Cobrar cheque (Cta del Bco),146.250782000195,Bueno,1001.39
85,3983,10,Cobrar cheque (Cta del Bco),326.020749706018,Muy Bueno,2196.48
85,3983,10,Cobrar cheque (Cta del Bco),358.44715621621,Muy Bueno,2020.94
85,3983,10,Cobrar cheque (Cta del Bco),138.905536101364,Muy Bueno,2088.23
85,3983,10,Cobrar cheque (Cta del Bco),77.2641178450582,Regular,1585.52
85,3983,10,Cobrar cheque (Cta del Bco),70.1099783001233,Muy Bueno,1640.4
85,3983,10,Cobrar cheque (Cta del Bco),449.215509239814,Bueno,3321.53
85,3983,10,Cobrar cheque (Cta del Bco),254.420484442937,Muy Bueno,2515.52
85,3983,10,Cobrar cheque (Cta del Bco),240.391514084009,Muy Bueno,2438.84
85,3983,10,Cobrar cheque (Cta del Bco),165.475176566385,Muy Bueno,413.76
85,3983,10,Cobrar cheque (Cta del Bco),103.698559746052,Bueno,2112.33
85,3983,10,Cobrar cheque (Cta del Bco),473.313838637944,Bueno,4281.87
85,3983,10,Cobrar cheque (Cta del Bco),165.536548846301,Muy Bueno,1316.36
85,3983,10,Cobrar cheque (Cta del Bco),71.102827886238,Bueno,1374.99
85,3983,10,Cobrar cheque (Cta del Bco),125.788707822352,Muy Bueno,1594.02
85,3983,10,Cobrar cheque (Cta del Bco),118.333315295594,Muy Bueno,1877.74
85,3983,10,Cobrar cheque (Cta del Bco),227.598481872349,Muy Bueno,2538.76
85,3983,10,Cobrar cheque (Cta del Bco),93.6460670486525,Regular,1567.35
85,3983,10,Cobrar cheque (Cta del Bco),280.743233931468,Muy Bueno,2356.36
85,3983,10,Cobrar cheque (Cta del Bco),103.97549943233,Muy Bueno,2095.73
85,3983,10,Cobrar cheque (Cta del Bco),691.036349018433,Bueno,6229.91
85,3983,10,Cobrar cheque (Cta del Bco),321.873064180859,Muy Bueno,2013.51
85,3983,10,Cobrar cheque (Cta del Bco),124.620496429822,Bueno,2099.02
85,3983,10,Cobrar cheque (Cta del Bco),103.059581427454,Muy Bueno,2053.99
85,3983,10,Cobrar cheque (Cta del Bco),160.809437406902,Regular,965.62
85,3983,10,Cobrar cheque (Cta del Bco),241.823237994295,Muy Bueno,2097.91
85,3983,10,Cobrar cheque (Cta del Bco),343.274485177117,Bueno,3268.63
85,3983,10,Cobrar cheque (Cta del Bco),180.886331475111,Muy Bueno,2304.04
85,3983,10,Cobrar cheque (Cta del Bco),114.365235883388,Muy Bueno,2217.32
85,3983,10,Cobrar cheque (Cta del Bco),130.293140913242,Bueno,1274.01
85,3983,10,Cobrar cheque (Cta del Bco),52.7181794653802,Bueno,1939.19
85,3983,10,Cobrar cheque (Cta del Bco),91.6979543548908,Bueno,1528.06
85,3983,10,Cobrar cheque (Cta del Bco),97.4496649256375,Regular,1361.99
85,3983,10,Cobrar cheque (Cta del Bco),158.270314680753,Muy Bueno,2059.8
85,3983,10,Cobrar cheque (Cta del Bco),89.3218263459373,Bueno,2336.13
85,3983,10,Cobrar cheque (Cta del Bco),263.087652878851,Muy Bueno,2061.8
85,3983,10,Cobrar cheque (Cta del Bco),255.040210231274,Bueno,1312.65
85,3983,10,Cobrar cheque (Cta del Bco),226.553826816898,Muy Bueno,2836.13
85,3983,10,Cobrar cheque (Cta del Bco),66.3817847968621,Bueno,1084.84
85,3983,10,Cobrar cheque (Cta del Bco),62.2909163624556,Bueno,738.38
85,3983,10,Cobrar cheque (Cta del Bco),194.939782432371,Bueno,355.07
85,3983,10,Cobrar cheque (Cta del Bco),93.3299577866101,Regular,1154.78
85,3983,10,Cobrar cheque (Cta del Bco),50.3532364466263,Bueno,1690.61
85,3983,10,Cobrar cheque (Cta del Bco),150.337337386606,Muy Bueno,3005.83
85,3983,10,Cobrar cheque (Cta del Bco),261.282269488039,Bueno,2641.65
85,3983,10,Cobrar cheque (Cta del Bco),155.949915631431,Muy Bueno,2663.44
85,3983,10,Cobrar cheque (Cta del Bco),98.8513555064092,Muy Bueno,1975.34
85,3983,10,Cobrar cheque (Cta del Bco),66.6953568211171,Muy Bueno,782.63
85,3983,10,Cobrar cheque (Cta del Bco),108.618076018163,Muy Bueno,1580.47
85,3983,10,Cobrar cheque (Cta del Bco),150.061880851851,Muy Bueno,2116.03
85,3983,10,Cobrar cheque (Cta del Bco),409.149882780752,Muy Bueno,2493.27
85,3983,10,Cobrar cheque (Cta del Bco),118.064998844645,Malo,2105.98
85,3983,10,Cobrar cheque (Cta del Bco),419.048669862823,Muy Bueno,3617.54
85,3983,10,Cobrar cheque (Cta del Bco),122.5880827873,Muy Bueno,2543.54
85,3983,10,Cobrar cheque (Cta del Bco),198.028003608485,Bueno,2351.01
85,3983,10,Cobrar cheque (Cta del Bco),438.815292825218,Regular,3535.33
85,3983,10,Cobrar cheque (Cta del Bco),85.4988150739321,Muy Bueno,1615.47
85,3983,10,Cobrar cheque (Cta del Bco),206.439347275519,Muy Bueno,2070.64
85,3983,10,Cobrar cheque (Cta del Bco),172.241703087696,Regular,2385.08
85,3983,10,Cobrar cheque (Cta del Bco),105.194652079257,Regular,1787.21
85,3983,10,Cobrar cheque (Cta del Bco),48.540674229503,Malo,456.76
85,3983,10,Cobrar cheque (Cta del Bco),197.718188977177,Bueno,2008.33
85,3983,10,Cobrar cheque (Cta del Bco),83.9501875996403,Muy Bueno,1875.05
85,3983,10,Cobrar cheque (Cta del Bco),186.869591383202,Bueno,2229.86
85,3983,10,Cobrar cheque (Cta del Bco),522.99059855834,Muy Bueno,2786.43
85,3983,10,Cobrar cheque (Cta del Bco),86.8248843570974,Muy Bueno,745.01
85,3983,10,Cobrar cheque (Cta del Bco),251.637851361189,Malo,1265.28
85,3983,10,Cobrar cheque (Cta del Bco),264.267059778939,Muy Bueno,3018.65
85,3983,10,Cobrar cheque (Cta del Bco),146.729712197648,Bueno,2618.07
85,3983,10,Cobrar cheque (Cta del Bco),222.810423911366,Bueno,1674.25
85,3983,10,Cobrar cheque (Cta del Bco),109.318677435125,Muy Bueno,1307.46
85,3983,10,Cobrar cheque (Cta del Bco),302.35228748022,Regular,2660.33
85,3983,10,Cobrar cheque (Cta del Bco),407.560635083517,Muy Bueno,2251.77
85,3983,10,Cobrar cheque (Cta del Bco),100.403515702963,Muy Bueno,1770.16
85,3983,10,Cobrar cheque (Cta del Bco),116.565737041891,Muy Bueno,579.6
85,3983,10,Cobrar cheque (Cta del Bco),146.614046163573,Regular,2100.09
85,3983,10,Cobrar cheque (Cta del Bco),392.96615796757,Muy Bueno,2411.77
85,3983,10,Cobrar cheque (Cta del Bco),212.410722346859,Regular,3056.61
85,3983,10,Cobrar cheque (Cta del Bco),214.083432619477,Regular,2856.99
85,3983,10,Cobrar cheque (Cta del Bco),126.954674894757,Regular,1490.4
85,3983,10,Cobrar cheque (Cta del Bco),144.450597027563,Bueno,2757.05
85,3983,10,Cobrar cheque (Cta del Bco),235.629683874436,Muy Bueno,1455.59
85,3983,10,Cobrar cheque (Cta del Bco),70.3175857052306,Muy Bueno,1075.96
85,3983,10,Cobrar cheque (Cta del Bco),75.0429944520203,Regular,2515.11
85,3983,10,Cobrar cheque (Cta del Bco),54.1291482729828,Muy Bueno,2265.51
85,3983,10,Cobrar cheque (Cta del Bco),361.193583984354,Bueno,3274.36
85,3983,10,Cobrar cheque (Cta del Bco),76.2865474016053,Malo,1372.21
85,3983,10,Cobrar cheque (Cta del Bco),146.393321958218,Malo,1340.59
85,3983,10,Cobrar cheque (Cta del Bco),75.296779889698,Muy Bueno,2574.13
85,3983,10,Cobrar cheque (Cta del Bco),109.270851974806,Bueno,1549.9
85,3983,10,Cobrar cheque (Cta del Bco),277.450607949211,Muy Bueno,858.92
85,3983,10,Cobrar cheque (Cta del Bco),214.818739200054,Malo,882.88
85,3983,10,Cobrar cheque (Cta del Bco),267.734482728469,Bueno,3349.55
85,3983,10,Cobrar cheque (Cta del Bco),127.13179962084,Muy Bueno,1324.55
85,3983,10,Cobrar cheque (Cta del Bco),508.717876028501,Bueno,3086.14
85,3983,10,Cobrar cheque (Cta del Bco),112.07008525348,Muy Bueno,1683.37
85,3983,10,Cobrar cheque (Cta del Bco),251.862291417789,Muy Bueno,3326.68
85,3983,10,Cobrar cheque (Cta del Bco),198.452985825365,Regular,1786.85
85,3983,10,Cobrar cheque (Cta del Bco),117.776876272142,Bueno,2116.81
85,3983,10,Cobrar cheque (Cta del Bco),208.259944442557,Muy Bueno,3057.53
85,3983,10,Cobrar cheque (Cta del Bco),201.773863344479,Malo,2480.11
85,3983,10,Cobrar cheque (Cta del Bco),172.947994360899,Bueno,866.48
85,3983,10,Cobrar cheque (Cta del Bco),316.689889967581,Bueno,2225.01
85,3983,10,Cobrar cheque (Cta del Bco),438.800802338111,Regular,3646.87
85,3983,10,Cobrar cheque (Cta del Bco),455.331882759239,Bueno,2221.29
85,3983,10,Cobrar cheque (Cta del Bco),151.96229891795,Bueno,1602.22
85,3983,10,Cobrar cheque (Cta del Bco),131.02360547197,Bueno,1051.14
85,3983,10,Cobrar cheque (Cta del Bco),136.45480523894,Muy Bueno,2363.59
85,3983,10,Cobrar cheque (Cta del Bco),54.7014228288587,Regular,1164.42
85,3983,10,Cobrar cheque (Cta del Bco),526.466069696251,Muy Bueno,2638.75
85,3983,10,Cobrar cheque (Cta del Bco),652.012274696999,Muy Malo,4447.43
85,3983,10,Cobrar cheque (Cta del Bco),107.224891983784,Muy Malo,231.58
85,3983,10,Cobrar cheque (Cta del Bco),105.320493516531,Regular,688.66
85,3983,10,Cobrar cheque (Cta del Bco),70.7469405598484,Malo,596.79
85,3983,10,Cobrar cheque (Cta del Bco),153.383363169059,Muy Bueno,2223.02
85,3983,10,Cobrar cheque (Cta del Bco),141.590162969241,Muy Bueno,541.09
85,3983,10,Cobrar cheque (Cta del Bco),94.8097857538107,Muy Bueno,2263.24
85,3983,10,Cobrar cheque (Cta del Bco),310.504697605077,Bueno,2882.53
85,3983,10,Cobrar cheque (Cta del Bco),246.99753438516,Muy Malo,1788.76
85,3983,10,Cobrar cheque (Cta del Bco),87.4932380148843,Regular,1539.79
85,3983,10,Cobrar cheque (Cta del Bco),125.108731557795,Bueno,735.51
85,3983,10,Cobrar cheque (Cta del Bco),123.496638272214,Muy Malo,1718.84
85,3983,10,Cobrar cheque (Cta del Bco),199.100065058688,Muy Bueno,2281.05
85,3983,10,Cobrar cheque (Cta del Bco),288.681757743057,Bueno,2036.04
85,3983,10,Cobrar cheque (Cta del Bco),74.4507603302198,Muy Bueno,447.01
85,3983,10,Cobrar cheque (Cta del Bco),366.242451145847,Regular,3172.69
85,3983,10,Cobrar cheque (Cta del Bco),116.893299922755,Regular,706.74
85,3983,10,Cobrar cheque (Cta del Bco),154.213828241981,Bueno,2630.17
85,3983,10,Cobrar cheque (Cta del Bco),52.1825808420685,Muy Malo,2339.98
85,3983,10,Cobrar cheque (Cta del Bco),420.451428924108,Malo,2239.31
85,3983,10,Cobrar cheque (Cta del Bco),98.3708781350109,Muy Bueno,2740.18
85,3983,10,Cobrar cheque (Cta del Bco),256.379960132695,Bueno,2373.15
85,3983,10,Cobrar cheque (Cta del Bco),109.195466120236,Malo,1999.01
85,3983,10,Cobrar cheque (Cta del Bco),184.21205219496,Muy Malo,981.23
85,3983,10,Cobrar cheque (Cta del Bco),193.869477346194,Bueno,2680.08
85,3983,10,Cobrar cheque (Cta del Bco),595.498530223901,Muy Bueno,3444.39
85,3983,10,Cobrar cheque (Cta del Bco),274.625364121955,Muy Malo,2557.78
85,3983,10,Cobrar cheque (Cta del Bco),267.535057359806,Bueno,2469.66
85,3983,10,Cobrar cheque (Cta del Bco),101.217713098233,Muy Bueno,1643.13
85,3983,10,Cobrar cheque (Cta del Bco),99.500085571511,Muy Bueno,1949.17
85,3983,10,Cobrar cheque (Cta del Bco),142.857468102759,Malo,2257.63
85,3983,10,Cobrar cheque (Cta del Bco),272.486296697636,Muy Bueno,1544.51
85,3983,10,Cobrar cheque (Cta del Bco),320.828156770685,Bueno,2327.22
85,3983,10,Cobrar cheque (Cta del Bco),393.697770569847,Bueno,2351.93
85,3983,10,Cobrar cheque (Cta del Bco),136.976759598957,Muy Malo,2273.72
85,3983,10,Cobrar cheque (Cta del Bco),96.71157940428,Muy Bueno,2029.99
85,3983,10,Cobrar cheque (Cta del Bco),180.154851456955,Muy Bueno,2507.39
85,3983,10,Cobrar cheque (Cta del Bco),354.267913610921,Muy Bueno,3011.73
85,3983,10,Cobrar cheque (Cta del Bco),407.963185492774,Regular,3010.64
85,3983,10,Cobrar cheque (Cta del Bco),280.301076785222,Bueno,2805.4
85,3983,10,Cobrar cheque (Cta del Bco),241.060450874199,Malo,2745.84
85,3983,10,Cobrar cheque (Cta del Bco),80.4590759896203,Muy Malo,782.66
85,3983,10,Cobrar cheque (Cta del Bco),356.073880804628,Muy Malo,2034.86
85,3983,10,Cobrar cheque (Cta del Bco),186.899155581402,Muy Bueno,2798.99
85,3983,10,Cobrar cheque (Cta del Bco),61.9498868622704,Malo,2152.29
85,3983,10,Cobrar cheque (Cta del Bco),167.884835852499,Muy Bueno,501.08
85,3983,10,Cobrar cheque (Cta del Bco),203.957712230054,Muy Bueno,1654.42
85,3983,10,Cobrar cheque (Cta del Bco),212.603531350722,Regular,2147.5
85,3983,10,Cobrar cheque (Cta del Bco),164.559844902174,Regular,2026.58
85,3983,10,Cobrar cheque (Cta del Bco),291.021470344132,Muy Bueno,2038.77
85,3983,10,Cobrar cheque (Cta del Bco),109.288941576794,Bueno,1878.01
85,3983,10,Cobrar cheque (Cta del Bco),298.376994576947,Malo,2761.28
85,3983,10,Cobrar cheque (Cta del Bco),126.120786142756,Bueno,2441.55
85,3983,10,Cobrar cheque (Cta del Bco),389.359204559002,Bueno,2395.08
85,3983,10,Cobrar cheque (Cta del Bco),67.4936886102896,Malo,1445.19
85,3983,10,Cobrar cheque (Cta del Bco),227.406360886295,Bueno,2241.11
85,3983,10,Cobrar cheque (Cta del Bco),137.10815000586,Bueno,2068.33
85,3983,10,Cobrar cheque (Cta del Bco),348.532303067468,Muy Bueno,1281.7
85,3983,10,Cobrar cheque (Cta del Bco),311.926802751459,Muy Bueno,2879.27
85,3983,10,Cobrar cheque (Cta del Bco),340.678770429983,Malo,2434.79
85,3983,10,Cobrar cheque (Cta del Bco),50.1978575911394,Malo,768.52
85,3983,10,Cobrar cheque (Cta del Bco),257.058485110454,Muy Malo,4028.76
85,3983,10,Cobrar cheque (Cta del Bco),70.2252874792571,Muy Malo,2074.64
85,3983,10,Cobrar cheque (Cta del Bco),242.933117949726,Muy Bueno,2781.51
85,3983,10,Cobrar cheque (Cta del Bco),306.435085563722,Muy Bueno,2543.68
85,3983,10,Cobrar cheque (Cta del Bco),348.611376010015,Muy Malo,2396.78
85,3983,10,Cobrar cheque (Cta del Bco),433.119227392971,Bueno,2029.49
85,3983,10,Cobrar cheque (Cta del Bco),73.9077623908647,Bueno,1598.95
85,3983,10,Cobrar cheque (Cta del Bco),74.8114201498144,Bueno,2075.77
85,3983,10,Cobrar cheque (Cta del Bco),189.23579470504,Malo,1892.52
85,3983,10,Cobrar cheque (Cta del Bco),40.6040660977096,Bueno,2357.44
85,3983,10,Cobrar cheque (Cta del Bco),276.819180623565,Bueno,2045.36
85,3983,10,Cobrar cheque (Cta del Bco),109.629434396588,Malo,2183.39
85,3983,10,Cobrar cheque (Cta del Bco),197.727415083219,Bueno,3183.26
85,3983,10,Cobrar cheque (Cta del Bco),173.354561810611,Muy Bueno,2668.24
85,3983,10,Cobrar cheque (Cta del Bco),172.798591015949,Malo,2116.78
85,3983,10,Cobrar cheque (Cta del Bco),145.357092305326,Bueno,2310.97
85,3983,10,Cobrar cheque (Cta del Bco),188.253918327232,Muy Malo,1666.67
85,3983,10,Cobrar cheque (Cta del Bco),101.776517107931,Bueno,2478
85,3983,10,Cobrar cheque (Cta del Bco),253.622728164239,Bueno,1141.73
85,3983,10,Cobrar cheque (Cta del Bco),74.796170096824,Muy Bueno,2513.53
85,3983,10,Cobrar cheque (Cta del Bco),266.854901497914,Regular,2169.71
85,3983,10,Cobrar cheque (Cta del Bco),204.382209621576,Bueno,3298.03
85,3983,10,Cobrar cheque (Cta del Bco),140.155492705031,Malo,2160.37
85,3983,10,Cobrar cheque (Cta del Bco),83.3935001534086,Muy Bueno,2363
85,3983,10,Cobrar cheque (Cta del Bco),463.745936218486,Bueno,2810.16
85,3983,10,Cobrar cheque (Cta del Bco),109.449999360283,Muy Bueno,2066.29
85,3983,10,Cobrar cheque (Cta del Bco),54.0228435573464,Muy Bueno,1361.5
85,3983,10,Cobrar cheque (Cta del Bco),175.908944782886,Malo,2066.89
85,3983,10,Cobrar cheque (Cta del Bco),270.393672989911,Bueno,2176.19
85,3983,10,Cobrar cheque (Cta del Bco),207.437540485647,Muy Malo,2899.66
85,3983,10,Cobrar cheque (Cta del Bco),585.805847330483,Malo,2249.3
85,3983,10,Cobrar cheque (Cta del Bco),131.799721468144,Bueno,2251.23
85,3983,10,Cobrar cheque (Cta del Bco),85.3335706913934,Muy Bueno,760.56
85,3983,10,Cobrar cheque (Cta del Bco),323.599474867023,Regular,3397.89
85,3983,10,Cobrar cheque (Cta del Bco),95.1698124820327,Regular,2052.11
85,3983,10,Cobrar cheque (Cta del Bco),102.929550881323,Muy Bueno,2600.4
85,3983,10,Cobrar cheque (Cta del Bco),47.5748384375201,Muy Bueno,1147.97
85,3983,10,Cobrar cheque (Cta del Bco),217.841446842532,Muy Bueno,3213.78
85,3983,10,Cobrar cheque (Cta del Bco),152.590626574889,Muy Bueno,1324.17
85,3983,10,Cobrar cheque (Cta del Bco),375.966953575059,Muy Malo,2608
85,3983,10,Cobrar cheque (Cta del Bco),102.419522792686,Malo,1937.35
85,3983,10,Cobrar cheque (Cta del Bco),197.19650506718,Muy Malo,1896.52
85,3983,10,Cobrar cheque (Cta del Bco),347.946359399696,Muy Bueno,3926.63
85,3983,10,Cobrar cheque (Cta del Bco),135.440767118581,Regular,2058.09
85,3983,10,Cobrar cheque (Cta del Bco),79.0612111521198,Malo,547.89
85,3983,10,Cobrar cheque (Cta del Bco),107.74206360723,Bueno,1245.37
85,3983,10,Cobrar cheque (Cta del Bco),65.3473315836609,Muy Malo,878.47
85,3983,10,Cobrar cheque (Cta del Bco),334.764341245476,Regular,3796.16
85,3983,10,Cobrar cheque (Cta del Bco),223.594166592852,Muy Bueno,2250.4
85,3983,10,Cobrar cheque (Cta del Bco),165.348989353662,Regular,2114.8
85,3983,10,Cobrar cheque (Cta del Bco),297.691078771521,Muy Bueno,2193.03
85,3983,10,Cobrar cheque (Cta del Bco),90.0786989556536,Malo,1564.94
85,3983,10,Cobrar cheque (Cta del Bco),338.599824189597,Muy Bueno,2652.46
85,3983,10,Cobrar cheque (Cta del Bco),281.249859478966,Muy Bueno,3125.51
85,3983,10,Cobrar cheque (Cta del Bco),233.794850373619,Muy Bueno,1510.93
85,3983,10,Cobrar cheque (Cta del Bco),104.519942930644,Bueno,1247.48
85,3983,10,Cobrar cheque (Cta del Bco),127.692748905588,Regular,620.54
85,3983,10,Cobrar cheque (Cta del Bco),302.930231157325,Muy Malo,2830.29
85,3983,10,Cobrar cheque (Cta del Bco),95.5111157468413,Bueno,382.7
85,3983,10,Cobrar cheque (Cta del Bco),154.180311861607,Bueno,2442.25
85,3983,10,Cobrar cheque (Cta del Bco),114.037388707474,Regular,225.02
85,3983,10,Cobrar cheque (Cta del Bco),111.339203200417,Regular,2101.89
85,3983,10,Cobrar cheque (Cta del Bco),105.637534356996,Bueno,1380.86
85,3983,10,Cobrar cheque (Cta del Bco),155.818969242619,Malo,572.3
85,3983,10,Cobrar cheque (Cta del Bco),317.557573699847,Bueno,2540.13
85,3983,10,Cobrar cheque (Cta del Bco),125.734491326005,Regular,1823.49
85,3983,10,Cobrar cheque (Cta del Bco),220.771545823799,Bueno,2899.98
85,3983,10,Cobrar cheque (Cta del Bco),208.757087324759,Muy Bueno,1284.44
85,3983,10,Cobrar cheque (Cta del Bco),330.347739930409,Muy Malo,1874.51
85,3983,10,Cobrar cheque (Cta del Bco),121.998038698213,Muy Malo,1731.27
85,3983,10,Cobrar cheque (Cta del Bco),523.894115436666,Muy Bueno,3232.26
85,3983,10,Cobrar cheque (Cta del Bco),164.578376111759,Regular,2017.01
85,3983,10,Cobrar cheque (Cta del Bco),196.283737239013,Regular,2292.83
85,3983,10,Cobrar cheque (Cta del Bco),464.313493446542,Bueno,3428.17
85,3983,10,Cobrar cheque (Cta del Bco),223.739781648007,Bueno,2536.06
85,3983,10,Cobrar cheque (Cta del Bco),110.980207582028,Muy Malo,1063.77
85,3983,10,Cobrar cheque (Cta del Bco),333.134775017101,Malo,2806.84
85,3983,10,Cobrar cheque (Cta del Bco),160.540451997725,Regular,2299.02
85,3983,10,Cobrar cheque (Cta del Bco),74.9329960501501,Malo,1567.03
85,3983,10,Cobrar cheque (Cta del Bco),238.574874814682,Malo,3306.33
85,3983,10,Cobrar cheque (Cta del Bco),184.275445325567,Muy Bueno,486.95
85,3983,10,Cobrar cheque (Cta del Bco),298.58427242902,Muy Bueno,3632.04
85,3983,10,Cobrar cheque (Cta del Bco),127.438084228024,Regular,2344.44
85,3983,10,Cobrar cheque (Cta del Bco),194.957389862755,Bueno,2152.57
85,3983,10,Cobrar cheque (Cta del Bco),157.301542616058,Bueno,881.38
85,3983,10,Cobrar cheque (Cta del Bco),121.245050339972,Bueno,1485.28
85,3983,10,Cobrar cheque (Cta del Bco),150.65445104319,Muy Bueno,1694.81
85,3983,10,Cobrar cheque (Cta del Bco),125.553839855127,Bueno,1437.28
85,3983,10,Cobrar cheque (Cta del Bco),90.2390925953228,Bueno,699.79
85,3983,10,Cobrar cheque (Cta del Bco),92.6007726869817,Muy Malo,1477.2
85,3983,10,Cobrar cheque (Cta del Bco),298.746470339075,Muy Bueno,2679.63
85,3983,10,Cobrar cheque (Cta del Bco),338.767345230357,Muy Malo,3117.81
85,3983,10,Cobrar cheque (Cta del Bco),226.183725524077,Regular,1879.96
85,3983,10,Cobrar cheque (Cta del Bco),61.8350099162451,Malo,1403.7
85,3983,10,Cobrar cheque (Cta del Bco),413.7174736632,Muy Bueno,3899.57
85,3983,10,Cobrar cheque (Cta del Bco),239.976838763362,Malo,1149.52
85,3983,10,Cobrar cheque (Cta del Bco),310.155894032602,Malo,2502.81
85,3983,10,Cobrar cheque (Cta del Bco),174.959140034097,Malo,1038.33
85,4837,2,Cobro/Pago (Cta externa),188.636417739672,Muy Bueno,2384.84
85,4837,2,Cobro/Pago (Cta externa),208.016500732401,Regular,2046.99
85,4837,2,Cobro/Pago (Cta externa),214.540294779297,Regular,2534.09
85,4837,2,Cobro/Pago (Cta externa),400.330337406093,Muy Bueno,1551.82
85,4837,2,Cobro/Pago (Cta externa),222.409268988407,Malo,2056.01
85,4837,2,Cobro/Pago (Cta externa),202.500381772557,Bueno,1526.76
85,4837,2,Cobro/Pago (Cta externa),261.793365636043,Bueno,2200.33
85,4837,2,Cobro/Pago (Cta externa),169.694049890476,Malo,1950.77
85,4837,2,Cobro/Pago (Cta externa),221.313021711084,Malo,1243.58
85,4837,2,Cobro/Pago (Cta externa),177.292558489032,Muy Malo,1090.72
85,4837,2,Cobro/Pago (Cta externa),475.048750580821,Bueno,3305.6
85,4837,2,Cobro/Pago (Cta externa),229.563527873161,Regular,1438.97
85,4837,2,Cobro/Pago (Cta externa),589.963790564854,Bueno,2749.25
85,4837,2,Cobro/Pago (Cta externa),273.100860326079,Malo,3664.32
85,4837,2,Cobro/Pago (Cta externa),828.399226052092,Malo,5171.47
85,4837,2,Cobro/Pago (Cta externa),188.855394462964,Muy Bueno,2078.1
85,4837,2,Cobro/Pago (Cta externa),205.363598976447,Muy Bueno,3665.4
85,4837,2,Cobro/Pago (Cta externa),171.550106797733,Muy Bueno,2572.13
85,4837,2,Cobro/Pago (Cta externa),100.633109345534,Regular,287.23
